num_1,ENTRY,tycod,Location,latitude,longitude,X,Y
F150012833,1/24/15 14:19,71B01,1 BUCHANAN ST NE DC:BLOCK,38.947379,-77.008608,399253.807,142164.786
F150012848,1/24/15 14:56,67B,1658 29TH ST NW DC:F/O,38.912446,-77.058447,394930.95,138288.52
F150012956,1/24/15 19:01,69D06,913 PORTER CT NE DC,38.902467,-76.922501,406722.3,137182.06
F150013015,1/24/15 21:12,69D06,913 PORTER CT NE DC,38.902467,-76.922501,406722.3,137182.06
F150013094,1/24/15 23:52,69C01,1735 NEW HAMPSHIRE AVE NW DC: @THE PORTSMOUTH,38.913575,-77.039239,396596.92,138412.92
F150013266,1/25/15 10:52,69D03,4551 BENNING RD SE DC,38.887886,-76.937052,405461.3,135562.41
F150014890,1/28/15 15:15,69D05,5321 E ST SE DC,38.881352,-76.925995,406421.15,134837.87
F150013411,1/25/15 17:06,71B,1445 P ST NW DC: @THE DESOTO,38.909807,-77.033616,397084.45,137994.53
F150013424,1/25/15 17:34,67B,1701 GALES ST NE DC: @ROSEDALE RECREATION CENTER (CLOSED),38.897812,-76.979134,401810.05,136662.58
F150013630,1/26/15 4:11,67B,2313 MINNESOTA AVE SE DC,38.872334,-76.97232,402401.97,133834.53
F150013634,1/26/15 4:28,69D05,"89 GALVESTON ST SW DC,201",38.823794,-77.009858,399143.97,128445.94
F150013680,1/26/15 7:56,69D03,4545 CONNECTICUT AVE NW DC: @BRANDYWINE APARTMENTS,38.949229,-77.065889,394288.48,142372.23
F150013734,1/26/15 10:14,71A01,54TH ST SE/D ST SE DC,38.883045,-76.9242,406576.72,135025.91
F150014377,1/27/15 14:29,69D03,200 BRYANT ST NW DC: @WASA,38.920443,-77.015388,398665.6,139174.76
F150014383,1/27/15 14:44,69D00,2700 VIRGINIA AVE NW DC: @WATERGATE WEST,38.900034,-77.056268,395119.13,136910.63
F150014485,1/27/15 18:52,69D06,4822 BENNING RD SE DC,38.880692,-76.931878,405910.8,134764.19
F150014572,1/27/15 22:55,FIRE,1700 1ST ST NW DC:THE BIG BEAR CAFE,38.912755,-77.012365,398927.62,138321.3
F150014594,1/28/15 1:00,69D05,1340 VERMONT AVE NW DC: UNIT 6,38.90884,-77.030457,397358.39,137887.05
F150014614,1/28/15 2:22,69D05,1615 17TH ST SE DC,38.870128,-76.981467,401608.26,133589.39
F150014651,1/28/15 5:56,71B,300 41ST ST NE DC: BLK,38.892771,-76.944773,404791.07,136104.32
F150015036,1/28/15 20:26,67A,4500 SHEPHERD PKWY SW DC,38.822471,-77.016117,398600.41,128299.183
F150015116,1/29/15 0:10,69D05,1728 CAPITOL AVE NE DC,38.91066,-76.98713,401116.19,138088.72
F150015200,1/29/15 7:37,69C01,"3115 CHANNING ST NE DC,PH",38.922173,-76.962221,403276.11,139367.32
F150015419,1/29/15 14:56,69D05,2820 PENNSYLVANIA AVE SE DC,38.872325,-76.966831,402878.31,133833.67
F150015551,1/29/15 19:54,69D02,88 GALVESTON ST SW DC,38.822306,-77.007728,399328.9,128280.75
F150015658,1/30/15 1:28,69D05,101 G ST SW DC: @CAPITOL PARK TOWER APARTMENTS - #2,38.881635,-77.012604,398906.44,134866.67
F150015894,1/30/15 13:53,67B,14TH ST NW/TUCKERMAN ST NW DC,38.967566,-77.033418,397103.97,144406.29
F150015896,1/30/15 13:54,67B,12TH ST NW/F ST NW DC,38.897343,-77.02809,397563.233,136610.7
F150015910,1/30/15 14:12,67B,14TH ST NW/PARK RD NW DC: alias 14/PARK RD,38.930231,-77.032749,397160.471,140261.678
F150015955,1/30/15 15:30,71B01,I295 SB/SUITLAND PKWY SE DC: alias 295 SB/SUITLAND PKWY SE D,38.863086,-76.999467,400046.279,132807.613
F150015974,1/30/15 16:07,67A,6TH ST NW/G ST NW DC,38.89831,-77.019906,398273.265,136717.86
F150016006,1/30/15 17:30,67A,1610 16TH ST NW DC: @REVENAL APTS,38.911483,-77.036962,396794.26,138180.66
F150016108,1/30/15 20:12,69D06,2940 MILLS AVE NE DC,38.928506,-76.974328,402225.98,140070
F150016114,1/30/15 20:26,67A,421 37TH PL SE DC,38.883635,-76.949735,404361.14,135089.87
F150016115,1/30/15 20:25,67B,1503 G ST SE DC,38.881063,-76.982618,401508.21,134803.28
F150016133,1/30/15 20:59,69D05,1070 MOUNT OLIVET RD NE DC,38.912446,-76.987567,401078.32,138286.94
F150016288,1/31/15 4:14,69D05,1526 17TH ST NW DC: @CAVANAUGH COURTS,38.910626,-77.038757,396638.56,138085.59
F150016301,1/31/15 5:37,69D05,"112 GALVESTON ST SW DC,302",38.822006,-77.008832,399233.01,128247.45
F150016311,1/31/15 6:33,69C01,1608 17TH PL SE DC,38.870319,-76.979657,401765.35,133610.67
F150016392,1/31/15 10:34,69D06,1922 NEW HAMPSHIRE AVE NW DC,38.916179,-77.037698,396730.63,138702.01
F150016396,1/31/15 10:50,52C03G,1050 NEW JERSEY AVE NW DC: @GOLDEN RULE PLAZA APARTMENTS,38.903293,-77.014565,398736.66,137270.97
F150016401,1/31/15 11:05,69D02,461 H ST NW DC: @APTS - JUDICIARY HOUSE,38.900024,-77.017976,398440.69,136908.12
F150016582,1/31/15 17:49,67D,801 26TH ST NE DC,38.901595,-76.970231,402582.248,137082.812
F150016623,1/31/15 19:18,52C04G,1117 10TH ST NW DC: @QUINCY COURT,38.90478,-77.025723,397768.87,137436.24
F150016634,1/31/15 19:57,67C01,3RD ST NW/MASSACHUSETTS AVE NW DC,38.899811,-77.015155,398685.406,136884.464
F150016683,1/31/15 21:42,71B01,3RD ST NW/D ST NW DC,38.894795,-77.015169,398684.119,136327.567
F150016735,1/31/15 23:46,69D02,601 EDGEWOOD ST NE DC: @EDGEWOOD DAYCARECHILD CARE SITE,38.9239,-76.997498,400216.99,139558.38
F150016834,2/1/15 4:36,69C01,12 FLORIDA AVE NW DC,38.91084,-77.009565,399170.42,138108.73
F150016858,2/1/15 6:18,69D05,1542 1ST ST SW DC,38.871078,-77.011903,398967.04,133694.83
F150016898,2/1/15 9:36,69D06,1434 36TH ST NW DC,38.908457,-77.070535,393882.21,137846.45
F150016987,2/1/15 14:32,71B01,3000 MARTIN LUTHER KING JR AVE SE DC: alias 3000 MLK AVE SE,38.845072,-76.997402,400225.503,130807.84
F150017069,2/1/15 17:20,69C01,1007 IRVING ST NE DC,38.92834,-76.992021,400691.86,140051.36
F150017158,2/1/15 20:34,69D05,3098 STANTON RD SE DC: @APARTMENTS - STANTON HILLS,38.852055,-76.980709,401674.52,131583.17
F150017612,2/2/15 17:20,69D07,1915 16TH ST NW DC:BLK,38.916075,-77.036111,396868.28,138690.37
F150017654,2/2/15 18:43,71B01,722 H ST NE DC,38.900397,-76.995184,400417.75,136949.44
F150021648,2/10/15 6:33,71B,3RD ST NW/MISSOURI AVE NW DC,38.957099,-77.016159,398599.42,143243.93
F150021674,2/10/15 7:45,69D06,1031 49TH ST NE DC,38.904161,-76.931378,405952.15,137369.47
F150017797,2/3/15 1:58,60C,3108 33RD PL NW DC,38.932202,-77.065486,394322.04,140482.03
F150017805,2/3/15 2:52,69D05,"1200 IRVING ST NW DC,104",38.928425,-77.027931,397578.1,140061.12
F150018077,2/3/15 16:03,67B,20TH ST NW/MASSACHUSETTS AVE NW DC: alias 20/MASS AVE NW,38.910142,-77.044887,396106.906,138032.062
F150018200,2/3/15 20:46,69C02,1815 17TH ST NW DC:APT 116,38.914673,-77.038165,396690.13,138534.8
F150018229,2/3/15 22:38,71B01,301 ANACOSTIA RD SE DC,38.886171,-76.954328,403962.51,135371.15
F150018499,2/4/15 12:18,69D05,SARGENT RD NE/ALLISON ST NE DC,38.945252,-76.988593,400988.9,141928.67
F150018568,2/4/15 14:32,67A,4650 BENNING RD SE DC: @FLETCHER-JOHNSON EDUCATIONAL CENTER,38.883961,-76.933812,405742.68,135126.89
F150018582,2/4/15 15:00,69C01,1953 19TH PL SE DC,38.864919,-76.977629,401941.49,133011.25
F150018590,2/4/15 15:14,69D05,3692 HAYES ST NE DC,38.904951,-76.951457,404210.52,137455.97
F150018918,2/5/15 8:14,52B01S,207 UNDERWOOD ST NW DC,38.968821,-77.014529,398740.95,144545.09
F150018936,2/5/15 8:55,69D03,1111 SOUTH CAROLINA AVE SE DC: @GREATER PEOPLE UNION BAPTIST,38.88495,-76.990913,400788.37,135234.62
F150019081,2/5/15 14:05,67B,1316 NEW HAMPSHIRE AVE NW DC,38.907517,-77.045425,396060.063,137740.772
F150019201,2/5/15 17:54,67B,50 MASSACHUSETTS AVE NE DC: @UNION STATION,38.897538,-77.006179,399463.98,136632.07
F150019281,2/5/15 20:20,69D06,"4431 WESTOVER PL NW DC,PH",38.934678,-77.085141,392618.16,140758.33
F150019292,2/5/15 21:16,67B,8TH ST NW/H ST NW DC:,38.899814,-77.022948,398009.373,136884.89
F150019352,2/6/15 0:46,69D01,4601 MARTIN LUTHER KING JR AVE SW DC: @HADLEY HOSPITAL SKILL,38.824851,-77.013226,398851.56,128563.29
F150019555,2/6/15 11:37,67A,2555 M ST NW DC: @EMBASSY OF THE STATE OF QATAR,38.905504,-77.054422,395279.61,137517.71
F150019598,2/6/15 13:00,71C01,3401 4TH ST SE DC: @BALLOU SENIOR HIGH SCHOOL,38.839382,-77.000975,399915.33,130176.29
F150019675,2/6/15 15:21,69D05,2004 MARYLAND AVE NE DC,38.903661,-76.975663,402111.01,137312.03
F150019749,2/6/15 17:57,69D05,601 EDGEWOOD ST NE DC: @EDGEWOOD DAYCARECHILD CARE SITE,38.9239,-76.997498,400216.99,139558.38
F150019955,2/7/15 1:33,67C01,306 SOUTHERN AVE SE DC:CHINA SOUTHERN CARRYOUT,38.822017,-77.000959,399916.7,128248.61
F150019981,2/7/15 3:12,69D06,1386 NICHOLSON ST NW DC,38.96003,-77.032795,397157.63,143569.71
F150020138,2/7/15 11:58,67C01,2841 28TH ST SE DC,38.855827,-76.968815,402706.75,132002.22
F150020162,2/7/15 12:48,69D03,425 2ND ST NW DC: @DEPT OF HUMAN SERVICES - HOMELESS SHELTER,38.895504,-77.013297,398846.5,136406.27
F150020203,2/7/15 14:23,69D03,2026 P ST NW DC: ART & FRAMING BUSN,38.909431,-77.046078,396003.55,137953.21
F150020407,2/7/15 21:59,67A,1449 HOWARD RD SE DC,38.858309,-76.987455,401088.84,132277.39
F150020438,2/7/15 23:06,69D06,1124 25TH ST NW DC: @WESTMINSTER COURT CONDOS,38.90458,-77.053475,395361.71,137415.11
F150020555,2/8/15 4:10,69D05,450 MASSACHUSETTS AVE NW DC: @MERIDIAN AT GALLERY PLACE APAR,38.900492,-77.018321,398410.81,136960.13
F150020730,2/8/15 13:45,67D,E ST NE/OKLAHOMA AVE NE DC,38.895726,-76.971402,402480.86,136431.29
F150020738,2/8/15 14:23,67D,3222 CHESTNUT ST NE DC:R/O,38.932141,-76.962148,403281.97,140473.94
F150020752,2/8/15 15:02,67D,3807 W ST SE DC,38.862689,-76.951736,404188.83,132764.56
F150020758,2/8/15 15:05,69D06,FORT DAVIS ST SE/PENNSYLVANIA AVE SE DC,38.865014,-76.949902,404347.82,133022.8
F150020786,2/8/15 16:07,67B,100 4TH ST SW DC,38.88879,-77.017561,398476.46,135661.073
F150020821,2/8/15 17:31,67B03O,9TH ST NE/MONROE ST NE DC,38.932404,-76.993691,400547.03,140502.48
F150020839,2/8/15 18:14,67A,1231 GOOD HOPE RD SE DC,38.866958,-76.987689,401068.43,133237.51
F150020847,2/8/15 18:24,67B,K ST NE/NORTH CAPITOL ST DC,38.902515,-77.009064,399213.758,137184.473
F150020957,2/8/15 22:02,67B,1709 LAMONT ST NW DC,38.931638,-77.039312,396591.47,140418.11
F150020967,2/8/15 22:27,67B,4300 C ST SE DC: @SEED PUBLIC CHARTER SCHOOL,38.88713,-76.946303,404658.72,135477.99
F150021041,2/9/15 4:09,69D06,3009 ALBEMARLE ST NW DC,38.948115,-77.062444,394587.02,142248.36
F150021167,2/9/15 10:30,69C01,4447 P ST NW DC,38.908843,-77.082238,392867.25,137890.12
F150021195,2/9/15 11:11,71B01,1812 24TH PL SE DC,38.867666,-76.971975,402432.09,133316.39
F150021202,2/9/15 11:17,69D06,2349 S ST SE DC,38.868043,-76.972506,402385.97,133358.22
F150021402,2/9/15 16:53,67B,4710 POLK ST NE DC: @STATION METRO - DEANWOOD,38.908822,-76.935103,405628.743,137886.602
F150021618,2/10/15 3:59,71C01,318 CHANNING ST NE DC:REAR ALLEY,38.922539,-77.001259,399890.79,139407.29
F150021776,2/10/15 11:01,69D01,735 IRVING ST NW DC,38.929155,-77.024758,397853.31,140142.09
F150021802,2/10/15 11:55,69D00,2800 PENNSYLVANIA AVE NW DC: @HOTEL - FOUR SEASONS - 2800 PA,38.904691,-77.057244,395034.79,137427.61
F150021923,2/10/15 15:42,69D09,1214 MICHIGAN AVE NE DC,38.940148,-76.989091,400945.79,141362.09
F150021966,2/10/15 17:17,53A,1214 MICHIGAN AVE NE DC,38.940148,-76.989091,400945.79,141362.09
F150023705,2/14/15 3:25,69D02,"1316 BRYANT ST NE DC,APT 3 AND 4",38.921304,-76.988134,401028.96,139270.26
F150023766,2/14/15 8:06,52C03G,2200 PENNSYLVANIA AVE NW DC: @SQUARE 54,38.901937,-77.049274,395725.86,137121.43
F150025127,2/16/15 16:08,71B01,500 L ST SE DC,38.877525,-76.999513,400042.226,134410.39
F150022132,2/11/15 2:14,71C01,RIDGE RD SE/TEXAS AVE SE DC,38.880869,-76.945772,404705.22,134783.06
F150022178,2/11/15 6:33,69D05,709 24TH ST NE DC,38.900116,-76.972155,402415.4,136918.54
F150022422,2/11/15 15:40,67D,10TH ST NE/SHEPHERD ST NE DC,38.939668,-76.99267,400635.52,141308.81
F150022434,2/11/15 15:57,69D06,1214 MICHIGAN AVE NE DC,38.940148,-76.989091,400945.79,141362.09
F150022859,2/12/15 13:36,67C01,411 8TH ST SE DC,38.883312,-76.995323,400405.78,135052.83
F150022878,2/12/15 14:09,69D06,707 56TH PL NE DC:PH,38.899953,-76.91947,406985.48,136903.12
F150023099,2/12/15 22:17,67B,701 1ST ST NE DC: @UNION STATION METRO STATION,38.898386,-77.007187,399376.6,136726.2
F150023186,2/13/15 6:31,52B01S,405 QUACKENBOS ST NE DC,38.963575,-77.000817,399929.17,143962.71
F150023494,2/13/15 18:09,71B01,419 BURBANK ST SE DC:R/O,38.884154,-76.943543,404898.4,135147.83
F150023776,2/14/15 8:52,FOOD,2300 WASHINGTON PL NE DC: @RHODE ISLAND ROW,38.920417,-76.99544,400395.44,139171.79
F150023785,2/14/15 9:28,MTBP,1525 20TH ST NW DC: @DUPONT CIRCLE METRO STATION,38.910938,-77.044615,396130.48,138120.45
F150023880,2/14/15 14:13,69C01,625 15TH ST NE DC,38.897842,-76.983648,401418.453,136665.855
F150023902,2/14/15 15:09,71D03S,R ST SE/22ND ST SE DC: alias R ST SE/22 ST SE DC,38.869475,-76.974959,402173.07,133517.1
F150024009,2/14/15 19:25,69C01,400 M ST SE DC: @400M APARTMENTS,38.876671,-77.000355,399969.16,134315.59
F150024016,2/14/15 19:30,67A,0 LABORATORY RD SW DC: @I295 NB - EXIT 1 - LABORATORY RD - U,38.822488,-77.016621,398556.696,128301.024
F150024034,2/14/15 19:59,52C03G,1117 NEW HAMPSHIRE AVE NW DC,38.904232,-77.048101,395827.8,137376.15
F150024106,2/14/15 22:14,69D06,"1797 TRENTON PL SE DC,PH",38.84461,-76.978229,401889.98,130756.83
F150024193,2/15/15 1:03,69D01,900 23RD ST NW DC: @H08 - GEORGE WASHINGTON UNIVERSITY HOSPI,38.901579,-77.050307,395636.254,137081.823
F150024213,2/15/15 2:05,69D09,1921 LAWRENCE ST NE DC:GARAGE,38.931915,-76.977571,401944.74,140448.41
F150024245,2/15/15 3:40,71C01,1550 41ST ST SE DC,38.867328,-76.94355,404898.94,133279.92
F150024252,2/15/15 4:15,71D,4501 JAY ST NE DC:ALLEY,38.901298,-76.937444,405426.21,137051.23
F150024287,2/15/15 6:34,69D00,635 EDGEWOOD ST NE DC: @APTS - EDGEWOOD TERRACE,38.923479,-76.996737,400282.91,139511.68
F150024291,2/15/15 6:45,69D03,7530 GEORGIA AVE NW DC,38.981609,-77.026886,397670.49,145964.93
F150024340,2/15/15 9:32,69D05,1344 KENNEDY ST NW DC,38.956008,-77.031924,397232.97,143123.21
F150024614,2/15/15 18:13,69D05,"1140 17TH ST NE DC,2",38.905125,-76.979241,401800.56,137474.38
F150024646,2/15/15 19:28,69D06,910 46TH ST NE DC,38.901952,-76.936839,405478.65,137123.93
F150024743,2/16/15 0:44,69D06,2326 L ST NW DC,38.903598,-77.051124,395565.54,137305.96
F150024933,2/16/15 10:27,69D07,"1245 CRITTENDEN ST NW DC,PH",38.947377,-77.029404,397451.06,142164.93
F150026121,2/18/15 7:17,57B,1101 17TH ST NW DC: @BARCODE,38.904048,-77.038129,396692.75,137355.36
F150026163,2/18/15 8:24,69D03,656 MONROE ST NE DC,38.932364,-76.996952,400264.242,140498.003
F150027726,2/20/15 19:50,69D06,1208 EUCLID ST NW DC:PH,38.923504,-77.028437,397534.09,139514.84
F150025648,2/17/15 14:04,69D05,1305 T ST NW DC:GROUP HOME,38.915789,-77.029963,397401.48,138658.41
F150025658,2/17/15 14:23,52B01G,3030 STANTON RD SE DC,38.853857,-76.983593,401424.09,131783.25
F150025726,2/17/15 15:49,52B01S,208 NEWCOMB ST SE DC,38.849012,-77.00525,399544.29,131245.25
F150025733,2/17/15 16:00,69D02,"3030 30TH ST SE DC,302 DC",38.852396,-76.965191,403021.44,131621.51
F150025966,2/17/15 22:25,69D02,2800 QUEBEC ST NW DC: @APARTMENTS - QUEBEC HOUSE,38.936182,-77.055684,395172.17,140923.27
F150026368,2/18/15 14:46,LA2-FIREALARM,1623 28TH ST NW DC,38.91100368,-77.05715625,395042.812,138128.354
F150026399,2/18/15 15:39,69D00,3700 9TH ST SE DC: @PARKSIDE TERRACE APTS,38.835857,-76.994311,400493.92,129785
F150026512,2/18/15 18:38,69D05,"2654 DOUGLASS RD SE DC,201",38.857051,-76.989889,400877.577,132137.72
F150026596,2/18/15 21:02,67A,1200 1ST ST SW DC,38.876446,-77.012177,398943.399,134290.654
F150026739,2/19/15 4:40,69D05,422 CHESAPEAKE ST SE DC,38.829439,-76.999507,400042.78,129072.55
F150026859,2/19/15 11:05,69D02,800 K ST NW DC: @TECHWORLD,38.901796,-77.022476,398050.38,137104.91
F150027059,2/19/15 18:33,69D07,4428 ALTON PL NW DC,38.946927,-77.087495,392415.38,142118.21
F150027301,2/20/15 7:41,71B01,0 I395 NB DC: @I395 NB - EXIT 9 - D ST SW - C ST NW - US CAP,38.893354,-77.014032,398782.689,136167.688
F150027456,2/20/15 12:29,69D06,3602 GRANT PL NE DC,38.901397,-76.951159,404236.59,137061.49
F150027583,2/20/15 16:13,67B,35TH ST NW/M ST NW DC,38.905052,-77.06896,394018.57,137468.37
F150027643,2/20/15 17:36,69D05,"1506 WHITE PL SE DC,4",38.872392,-76.971655,402459.69,133841
F150027790,2/20/15 21:46,69D05,1801 CLYDESDALE PL NW DC,38.926234,-77.043571,396221.87,139818.45
F150027819,2/20/15 23:05,71B01A,1123 PENNSYLVANIA AVE SE DC,38.88209,-76.990711,400805.93,134917.15
F150028707,2/22/15 5:25,67B,1178 MORSE ST NE DC,38.904081,-76.989919,400874.38,137358.35
F150028725,2/22/15 6:35,69D06,"824 BUCHANAN ST NE DC,PH",38.946469,-76.993729,400543.61,142063.81
F150028737,2/22/15 7:13,71C01,1421 V ST NW DC: @SAINT AUGUSTINE SCHOOL,38.91835,-77.033386,397104.69,138942.82
F150028114,2/21/15 12:02,69D06,"1183 NEAL ST NE DC,PH",38.904555,-76.989356,400923.26,137411.02
F150028166,2/21/15 13:11,69D05,1000 12TH ST SE DC: @HOPKINS APARTMENTS,38.878195,-76.989741,400890.19,134484.78
F150028381,2/21/15 19:51,71B01,3210 ELY PL SE DC,38.88381,-76.960942,403388.81,135108.84
F150028554,2/21/15 23:45,71B01,12TH ST NE/H ST NE DC,38.900201,-76.99024,400846.6,136927.64
F150028589,2/22/15 0:28,69D05,1416 21ST ST NW DC: APT 302,38.90919,-77.046885,395933.55,137926.54
F150028939,2/22/15 13:00,69D05,1178 MORSE ST NE DC,38.904081,-76.989919,400874.38,137358.35
F150028950,2/22/15 13:11,67A,7TH ST SW/JEFFERSON DR SW DC,38.888738,-77.021906,398099.458,135655.32
F150029060,2/22/15 16:10,69D06,3912 MACOMB ST NW DC,38.933219,-77.077646,393267.86,140595.73
F150029117,2/22/15 17:30,69D05,2817 28TH ST NW DC,38.927246,-77.056176,395128.96,139931.29
F150029156,2/22/15 18:21,69D05,3435 HOLMEAD PL NW DC: @HOLMEAD APARTMENTS,38.933062,-77.030656,397342.05,140575.87
F150029164,2/22/15 18:33,69D05,"730 24TH ST NW DC,601: @POTOMAC PLAZA TERRACE",38.899091,-77.051745,395511.42,136805.64
F150029222,2/22/15 20:57,67B,ALABAMA AVE SE/13TH ST SE DC,38.844633,-76.988507,400997.73,130759.16
F150029237,2/22/15 21:33,67A,1900 BLADENSBURG RD NE DC,38.915544,-76.974426,402217.9,138631.09
F150029250,2/22/15 22:01,71C01,2928 SOUTHERN AVE SE DC,38.850414,-76.964259,403102.48,131401.49
F150029583,2/23/15 13:04,69D02,"2111 MARYLAND AVE NE DC,104 DC",38.903969,-76.973115,402332,137346.2
F150029633,2/23/15 14:34,52C03G,1101 4TH ST SW DC: @WATER FRONT TOWER - WEST TOWER,38.877602,-77.01815,398425.11,134419.16
F150029815,2/23/15 20:39,71A,43 Q ST NE DC,38.910926,-77.007319,399365.18,138118.22
F150029858,2/23/15 22:05,69D05,1368 EUCLID ST NW DC: @OLYMPIA,38.923571,-77.031705,397250.71,139522.31
F150029930,2/24/15 2:35,69D06,7103 GEORGIA AVE NW DC:PH,38.976028,-77.02635,397716.77,145345.43
F150030092,2/24/15 11:36,69D01,2800 16TH ST NW DC: @SCOTTISH RITE CATHEDRAL,38.925473,-77.03697,396794.24,139733.68
F150030097,2/24/15 11:45,69D05,1112 EASTERN AVE NE DC,38.905239,-76.92554,406458.45,137489.54
F150030168,2/24/15 14:47,FRO,"1518 BUTLER ST SE DC,304",38.862121,-76.984196,401371.64,132700.6
F150030190,2/24/15 15:35,69C01,4431 F ST SE DC,38.881589,-76.938204,405361.82,134863.38
F150030264,2/24/15 17:58,71A,2700 CENTRAL AVE NE DC,38.927123,-76.962815,403224.374,139916.88
F150030407,2/24/15 23:45,69D05,"855 20TH ST NE DC,1",38.902096,-76.974959,402172.07,137138.29
F150030447,2/25/15 3:39,69D06,"2009 32ND ST SE DC,PH",38.865148,-76.961722,403322.02,133037.21
F150030507,2/25/15 7:51,71B01,KENILWORTH AVE NE/BENNING RD NE DC: alias 295 AVE NE/BENNING,38.89561,-76.951789,404182.306,136419.126
F150030579,2/25/15 10:11,69D03,3109 M ST NW DC: @UNITED,38.905411,-77.061524,394663.58,137507.74
F150030600,2/25/15 10:54,69D06,4502 DIX ST NE DC,38.89476,-76.937282,405440.84,136325.47
F150030631,2/25/15 11:44,69D05,741 LONGFELLOW ST NW DC:APT 211,38.957675,-77.023845,397933.3,143307.95
F150030635,2/25/15 11:50,69D05,5101 2ND ST NW DC,38.952456,-77.013206,398855.3,142728.5
F150030776,2/25/15 15:28,69D00,1226 BARNABY TER SE DC,38.834501,-76.986755,401149.94,129634.54
F150030844,2/25/15 18:05,52B01S,7500 ALASKA AVE NW DC,38.98057,-77.030709,397339.17,145849.72
F150031027,2/26/15 3:12,69D08,208 44TH ST NE DC:PH,38.893832,-76.939437,405253.92,136222.3
F150031076,2/26/15 6:50,67B,23RD ST NW/I ST NW DC: alias 23RD ST NW/EYE,38.900699,-77.050128,395651.716,136984.05
F150031086,2/26/15 7:23,71B01,2426 15TH PL SE DC,38.854739,-76.98227,401538.98,131881.15
F150031139,2/26/15 9:46,71D05,600 ATLANTIC ST SE DC,38.831239,-76.998421,400137.06,129272.37
F150031179,2/26/15 11:30,71D03,2300 14TH ST NE DC,38.920127,-76.983429,401437.02,139139.71
F150031180,2/26/15 11:45,69D01,845 CHESAPEAKE ST SE DC: APT 301 @SOUTHERN COURT APARTMENTS,38.828847,-76.992957,400611.59,129006.85
F150031292,2/26/15 15:50,6.90E+03,2008 3RD ST NE DC,38.917477,-77.002278,399802.45,138845.35
F150031300,2/26/15 16:08,FRO,1513 17TH ST NW DC:DUKES GROCERY,38.910196,-77.038153,396690.97,138037.88
F150031451,2/26/15 23:04,52C03G,1616 MARION ST NW DC: @SENIOR CENTER- ASHBURY DWELLINGS,38.912083,-77.021578,398128.57,138246.84
F150031493,2/27/15 1:34,69D00,800 FLORIDA AVE NE DC: LIVING & LEANING RESD HALL NO6,38.905776,-76.99493,400439.78,137546.46
F150031629,2/27/15 10:12,69D03,2800 PENNSYLVANIA AVE NW DC: @HOTEL - FOUR SEASONS - 2800 PA,38.904691,-77.057244,395034.79,137427.61
F150031748,2/27/15 13:47,69D06,2842 BELAIR PL NE DC,38.926839,-76.972199,402410.69,139884.97
F150035610,3/6/15 16:52,71B01,2700 NEW YORK AVE NE DC: @DAYS INN,38.917977,-76.9706,402549.67,138901.29
F150035629,3/6/15 17:35,71B,BRANCH AVE SE/ALABAMA AVE SE DC,38.861923,-76.959,403558.44,132679.25
F150035934,3/7/15 6:35,69D05,2900 NELSON PL SE DC,38.876832,-76.967344,402833.66,134334
F150036007,3/7/15 10:00,71A,15TH ST NW/E ST NW DC,38.895479,-77.033645,397081.28,136403.979
F150036040,3/7/15 11:16,69D05,"2001 28TH ST SE DC,APT 201",38.865763,-76.968124,402766.37,133105.22
F150036065,3/7/15 12:07,71D03,4058 1ST ST SW DC,38.830538,-77.012097,398949.68,129194.57
F150031854,2/27/15 17:29,67B,5026 BENNING RD SE DC,38.877827,-76.930783,406006.01,134446.23
F150031866,2/27/15 17:46,67B,0 I395 SB DC: @TUNNEL - 3RD ST - NORTHBOUND,38.889849,-77.014221,398766.199,135778.611
F150031893,2/27/15 18:38,71B01,19TH ST NE/H ST NE DC,38.900195,-76.976219,402062.85,136927.27
F150031919,2/27/15 19:31,69C01,3055 30TH ST SE DC,38.851144,-76.964466,403084.46,131482.56
F150032226,2/28/15 9:50,69D05,6101 16TH ST NW DC,38.965061,-77.035378,396933.94,144128.28
F150032402,2/28/15 16:34,69D05,1635 V ST SE DC: @HIGH VIEW,38.864,-76.981312,401621.9,132909.19
F150032444,2/28/15 18:00,67B,42ND ST NE/HUNT PL NE DC,38.900522,-76.942596,404979.42,136964.87
